title,originallink,link,description,pubDate,context
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",http://www.newsis.com/view/?id=NISX20231103_0002507673&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0012186309?sid=101,<b>삼성전자</b>가 오는 17일까지 롯데백화점 부산 본점에서 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 운영한다고 3일 밝혔다. 방문객들은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 08:35:00 +0900","[서울=뉴시스]삼성전자가 오는 17일까지 롯데백화점 부산 본점에서 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 운영한다고 3일 밝혔다.(사진=삼성전자 제공) photo@newsis.com

*재판매 및 DB 금지"
"<b>삼성전자</b>, 부산에서 오디세이 체험존 운영",https://economist.co.kr/article/view/ecn202311030006,https://n.news.naver.com/mnews/article/243/0000052284?sid=101,<b>삼성전자</b>가 2023 리그 오브 레전드(League of Legends) 국제대회 토너먼트 스테이지에 맞춰 오디세이 체험존을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 밝혔다. 방문객은 오디세이 체험존에서 세계 최초... ,"Fri, 03 Nov 2023 11:00:00 +0900","롯데백화점 부산 본점에 있는 오디세이 체험존 모습. [사진 삼성전자]

[이코노미스트 이창훈 기자] 삼성전자가 2023 리그 오브 레전드(League of Legends) 국제대회 토너먼트 스테이지에 맞춰 오디세이 체험존을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 밝혔다.방문객은 오디세이 체험존에서 세계 최초 듀얼 UHD 게이밍 모니터인 57형 오디세이 네오 G9을 비롯해 강력하고 빠른 게임플레이를 지원하는 49형 오디세이 OLED G9을 직접 체험해 볼 수 있다.삼성전자는 행사 기간에 삼성스토어 전 지점에서 오디세이 네오 G9, 오디세이 OLED G9, 오디세이 아크 구매 고객에게 10만원 할인 혜택을 제공한다. 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 받을 수 있다.이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순으로 제공한다.ⓒ이코노미스트(https://economist.co.kr) '내일을 위한 경제뉴스 이코노미스트' 무단 전재 및 재배포 금지"
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",https://www.yna.co.kr/view/PYH20231103010400013?input=1196m,https://n.news.naver.com/mnews/article/001/0014306945?sid=105,<b>삼성전자</b>가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 밝혔다. 사진은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 08:08:00 +0900",
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",https://www.yna.co.kr/view/PYH20231103010200013?input=1196m,https://n.news.naver.com/mnews/article/001/0014306943?sid=105,<b>삼성전자</b>가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 밝혔다. 사진은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 08:08:00 +0900",
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",https://www.yna.co.kr/view/PYH20231103010300013?input=1196m,https://n.news.naver.com/mnews/article/001/0014306944?sid=105,<b>삼성전자</b>가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 밝혔다. 사진은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 08:08:00 +0900",
"&quot;롤 하러 오세요&quot;…<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",https://www.hankyung.com/article/202311030065g,https://n.news.naver.com/mnews/article/015/0004909885?sid=101,<b>삼성전자</b>는 3일 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 밝혔다. 방문객들은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 09:00:00 +0900","한종희 부회장 ""기술과 품질은 삼성 최우선 가치…미래 성장 이끌 신사업 발굴하자""

한종희 삼성전자 부회장(사진)은 1일 “기술과 품질은 최우선으로 지켜야 하는 본원적 경쟁력”이라고 말했다.한 부회장은 이날 경기 수원 디지털시티에서 열린 삼성전자 창립 54주년 기념식에서 “시대가 변해도 기술 선도는 삼성전자 최고의 가치이며 품질은 양보할 수 없는 핵심 경쟁력”이라며 이같이 말했다. 그는 “기술 우위를 확보하기 위한 투자는 언제나 최우선으로 추진해야 한다”며 “기술 격차를 바탕으로 확보한 재원을 연구개발에 재투자해 성장 기반을 강화하자”고 주문했다.한 부회장은 이어 “지금과 같은 불황기에는 단기적 성과에 집착하기 쉽다”며 “삼성전자에 내재된 도전·혁신 DNA를 발전시킬 기회로 활용해야 한다”고 말했다. 신사업 개척에도 속도를 내야 한다고 강조했다. 한 부회장은 “기존에 잘했던 사업에만 머무르지 말고 미래 성장을 견인할 수 있는 신사업 발굴을 적극 확대해가자”며 “인공지능(AI)과 데이터를 기반으로 운영시스템을 혁신해 경영 전반의 생산성과 효율성을 높이자”고 당부했다.이날 기념식에는 한 부회장을 비롯한 경영진과 임직원 400여 명이 참석했다. 이재용 삼성전자 회장은 예년처럼 참석하지 않았다. 삼성전자는 1969년 1월 13일에 삼성전자공업으로 출범했다. 하지만 1988년 11월 삼성반도체통신을 합병한 이후 창립기념일을 11월 1일로 바꿨다.삼성전자의 지난해 매출은 302조2314억원으로 출범 당시(300만원)의 1억74만3800배로 늘었다. 지난해 말 국내외 임직원 수는 27만372명으로 출범한 첫해 직원 수(36명)에 비해 7510배나 불었다.삼성디스플레이와 삼성전기도 이날 각각 기흥사업장과 수원사업장에서 창립기념식을 열었다. 최주선 삼성디스플레이 사장은 기념사에서 “새로운 영역으로 사업을 확대하고 신기술에 도전하는 것이 우리에게 주어진 과제”라고 말했다. 장덕현 삼성전기 사장도 기념사를 통해 “끊임없는 혁신으로 기술 한계를 극복하고 전자산업 발전에 기여하자”고 당부했다.삼성은 이날부터 2주간 삼성전자를 포함한 전 관계사 임직원이 봉사 활동에 참여하는 ‘나눔위크’ 캠페인을 연다.김익환 기자 lovepen@hankyung.com"
"&quot;롤 하러 가볼까&quot;…<b>삼성전자</b>, 롯데백화점 부산서 '오디세이 체험존'",http://news.mt.co.kr/mtview.php?no=2023110309225823125,https://n.news.naver.com/mnews/article/008/0004957280?sid=101,'2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 <b>삼성전자</b>가 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다. 방문객들은 오디세이 체험존에서 △세계 최초 듀얼 UHD 게이밍... ,"Fri, 03 Nov 2023 10:14:00 +0900","방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다./사진제공=삼성전자 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 (69,600원 ▼100 -0.14%) 가 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다.



방문객들은 오디세이 체험존에서 △세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' △강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.



삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만원 할인 혜택을 제공한다. 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 받을 수 있다.



이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 증정할 계획이다.



방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다./사진제공=삼성전자 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 삼성전자 가 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다.방문객들은 오디세이 체험존에서 △세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' △강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만원 할인 혜택을 제공한다. 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 받을 수 있다.이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 증정할 계획이다.





<저작권자 © ‘돈이 보이는 리얼타임 뉴스’ 머니투데이, 무단전재 및 재배포 금지> 공감 0%

비공감 0%"
"<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160296858343118,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160296858343118,▲ 방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 <b>삼성전자</b> 게이밍 모니터를 체험하고 있다.(사진=<b>삼성전자</b> 제공)  <b>삼성전자</b>는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트... ,"Fri, 03 Nov 2023 17:44:00 +0900","▲ 방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다.(사진=삼성전자 제공)

[시민일보 = 여영준 기자] 삼성전자는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.



삼성전자에 따르면 방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' ▲강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.



삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.



이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다.

[저작권자ⓒ 시민일보. 무단전재-재배포 금지]"
"<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",https://www.kgnews.co.kr/news/article.html?no=768986,https://www.kgnews.co.kr/news/article.html?no=768986,<b>삼성전자</b>가 '오디세이 네오 G9'과 '오디세이 OLED G9'의 체험기회를 제공한다. <b>삼성전자</b>가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서... ,"Fri, 03 Nov 2023 11:24:00 +0900","삼성전자가 '오디세이 네오 G9'과 '오디세이 OLED G9'의 체험기회를 제공한다.

삼성전자가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.

방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 오디세이 네오 G9 ▲강력하고 빠른 게임플레이를 지원하는 49형 오디세이 OLED G9을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 오디세이 네오 G9·오디세이 OLED G9·오디세이 아크 구매 고객에게 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서도 추가 할인 혜택을 제공한다.



[ 경기신문 = 오다경 기자 ]"
"<b>삼성전자</b>, '롤드컵' 열리는 부산에 '오디세이 체험존' 연다",https://www.news1.kr/articles/5219808,https://n.news.naver.com/mnews/article/421/0007151716?sid=101,<b>삼성전자</b>는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지가 시작된 2일부터 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다고 3일 밝혔다. 방문객들은 듀얼 UHD... ,"Fri, 03 Nov 2023 08:53:00 +0900","삼성전자가 롯데백화점 부산 본점에 위치한 '오디세이 체험존'을 꾸렸다. (삼성전자 제공)

삼성전자는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지가 시작된 2일부터 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다고 3일 밝혔다.방문객들은 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9', 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다. 또 리그 오브 레전드(LoL) 프로게이머 페이커가 속한 e스포츠팀 T1 및 오디세이 굿즈 등 다양한 상품을 선착순으로 받을 수 있다.삼성전자(005930)는 행사 기간 삼성스토어 전 지점에서 △오디세이 네오 G9 △오디세이 OLED G9 △오디세이 아크 구매 고객에게 10만원 할인 혜택도 제공한다. 특히 체험존이 있는 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 지원한다.burning@news1.kr"
"<b>삼성</b>·LG<b>전자</b>, 주력사업 부진 속 전장 실적은 '역대급'",http://www.newsis.com/view/?id=NISX20231103_0002507979&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0012186676?sid=101,"<b>삼성전자</b>와 LG<b>전자</b>가 글로별 경기침체로 인해 혹독한 실적 한파를 겪고 있지만, 전장(자동차 전기부품) 사업이 불황기 실적 버팀목으로 급격하게 부상하고 있다. <b>삼성전자</b>의 전장 자회사는 지난 3분기 사상 최대... ","Fri, 03 Nov 2023 10:58:00 +0900",[뮌헨=뉴시스]LG전자는 독일 뮌헨에서 열리는 'IAA 모빌리티 2023' 개막에 앞서 4일(현지시간) 글로벌 미디어 및 거래선 약 1000명이 참석한 가운데 프레스 콘퍼런스를 개최했다. 조주완 사장이 LG전자 전장 사업의 미래 비전을 설명하고 있다. (사진 = LG전자) photo@newsis.com *재판매 및 DB 금지
"<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",https://www.dailian.co.kr/news/view/1290916/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002765300?sid=101,<b>삼성전자</b>는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다. 방문객들은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 08:11:00 +0900","방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다.ⓒ삼성전자

삼성전자는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.





방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9' ▲강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다.





삼성전자는 행사기간에 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객에게 10만원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.





이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다."
"<b>삼성전자</b>, LoL팬 타깃 세계 첫 듀얼 게이밍모니터 체험존 운영",http://news.heraldcorp.com/view.php?ud=20231103000191,https://n.news.naver.com/mnews/article/016/0002219540?sid=101,<b>삼성전자</b>가 ‘2023 리그 오브 레전드 국제대회’ 토너먼트 스테이지에 맞춰 ‘오디세이 체험존’을 롯데백화점 부산 본점에서 오는 17일까지 운영한다. 방문객들은 오디세이 체험존에서 ▷세계 최초 듀얼 UHD 게이밍... ,"Fri, 03 Nov 2023 10:12:00 +0900","롯데백화점 부산 본점서 ‘오디세이 체험존’



방문객들이 롯데백화점 부산 본점에 위치한 ‘오디세이 체험존’에서 삼성전자 게이밍 모니터를 체험하고 있다. [삼성전자 제공]

[헤럴드경제=김지헌 기자] 삼성전자가 ‘2023 리그 오브 레전드 국제대회’ 토너먼트 스테이지에 맞춰 ‘오디세이 체험존’을 롯데백화점 부산 본점에서 오는 17일까지 운영한다.

방문객들은 오디세이 체험존에서 ▷세계 최초 듀얼 UHD 게이밍 모니터인 57인치 ‘오디세이 네오 G9’ ▷강력하고 빠른 게임플레이를 지원하는 49인치 ‘오디세이 OLED G9’을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 ‘오디세이 네오 G9’·‘오디세이 OLED G9’·‘오디세이 아크’ 구매 고객에게 10만원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다. 이 밖에도 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다.

raw@heraldcorp.com"
"기재부 3급 출신, <b>삼성전자</b> 부사장으로 이직…취업가능 통보",http://www.newsis.com/view/?id=NISX20231102_0002506306&cID=10301&pID=10300,https://n.news.naver.com/mnews/article/003/0012184442?sid=100,"기획재정부 간부 출신은 <b>삼성전자</b>㈜ 부사장으로, 검찰청 일반직 고위공무원 출신은 한국석유공사 상임감사위원으로 각각 취업할 수 있게 됐다. 반면 경찰청 소속 경감 6명은 법무법인 YK로 옮기려다 모두 불발됐다.... ","Thu, 02 Nov 2023 12:01:00 +0900","소설가 윤고은 ""주인공 작품 불태우는 나는 '못된 작가'""[신재우의 작가만세]"
"<b>삼성전자</b>, LOL 국제대회 맞춰 부산 '오디세이체험존' 운영",https://view.asiae.co.kr/article/2023110308110851696,https://n.news.naver.com/mnews/article/277/0005335468?sid=101,<b>삼성전자</b>가 2023 리그 오브 레전드(League of Legends) 국제대회 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다. 방문객들은 세계 최초 듀얼 UHD... ,"Fri, 03 Nov 2023 08:11:00 +0900","행사기간 오디세이 구매시 10만원 할인

롯데백화점 부산본점서 사면 10만원 추가인하

삼성전자가 2023 리그 오브 레전드(League of Legends) 국제대회 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.

방문객들은 세계 최초 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9', 강력하고 빠른 게임플레이를 지원하는 49형 '오디세이 OLED G9'을 체험할 수 있다.

방문객들이 롯데백화점 부산 본점에 위치한 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다.[사진제공=삼성전자] AD 원본보기 아이콘

행사기간 삼성스토어 전 지점에서 네오 G9·OLED G9·오디세이 아크 구매 고객에게 10만원 할인 혜택을 제공한다. 체험존이 있는 롯데백화점 부산 본점 삼성스토어에서는 10만원 더 깎아준다.

관심 고객 등록 및 해시태그 이벤트에 참여한 방문객에게는 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다.





문채석 기자 chaeso@asiae.co.kr



AD



<ⓒ투자가를 위한 경제콘텐츠 플랫폼, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
"&quot;LOL 팬 모여라&quot;…<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",http://www.inews24.com/view/1649726,https://n.news.naver.com/mnews/article/031/0000784740?sid=101,<b>삼성전자</b>가 오는 17일까지 '2023 리그 오브 레전드(LOL) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 운영한다고 3일 밝혔다. 방문객들은 '오디세이 체험존'에서 △세계 최초... ,"Fri, 03 Nov 2023 09:05:00 +0900","[아이뉴스24 권용삼 기자] 삼성전자가 오는 17일까지 '2023 리그 오브 레전드(LOL) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 운영한다고 3일 밝혔다.

방문객들이 롯데백화점 부산 본점에 마련된 '오디세이 체험존'에서 삼성전자 게이밍 모니터를 체험하고 있다. [사진=삼성전자]

방문객들은 '오디세이 체험존'에서 △세계 최초 듀얼 UHD 게이밍 모니터인 57인치 '오디세이 네오 G9' △강력하고 빠른 게임플레이를 지원하는 49인치 '오디세이 유기발광다이오드(OLED) G9'을 직접 체험해 볼 수 있다.

아울러 삼성전자는 이번 행사 기간 삼성스토어 전 지점에서 '오디세이 네오 G9'·'오디세이 OLED G9'·'오디세이 아크' 구매 고객을 대상으로 10만원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.

이 밖에 관심 고객 등록, 해시태그 이벤트에 참여한 방문객을 대상으로 'T1 및 오디세이 굿즈 '등 다양한 상품을 선착순 제공한다."
"<b>삼성전자</b>, LoL 국제대회 맞춰 '오디세이 체험존' 운영",https://zdnet.co.kr/view/?no=20231103081958,https://n.news.naver.com/mnews/article/092/0002310126?sid=105,<b>삼성전자</b>가 '2023 리그 오브 레전드 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 전했다. 방문객들은 오디세이 체험존에서 ▲세계 최초 듀얼 UHD... ,"Fri, 03 Nov 2023 08:21:00 +0900",
"<b>삼성전자</b>, 부산서 '오디세이 체험존' 운영",https://www.newscj.com/news/articleView.html?idxno=3078551,https://www.newscj.com/news/articleView.html?idxno=3078551,<b>삼성전자</b>가 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지에 맞춰 '오디세이 체험존'을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다. 방문객들은 오디세이 체험존에서... ,"Fri, 03 Nov 2023 10:44:00 +0900","방문객들이 롯데백화점 부산 본점에 위치한 ‘오디세이 체험존’에서 삼성전자 게이밍 모니터를 체험하고 있다. (제공: 삼성전자) ⓒ천지일보 2023.11.03.

[천지일보=김정필 기자] 삼성전자가 ‘2023 리그 오브 레전드(League of Legends) 국제대회’ 토너먼트 스테이지에 맞춰 ‘오디세이 체험존’을 롯데백화점 부산 본점에서 오는 17일까지 운영한다고 3일 밝혔다.

방문객들은 오디세이 체험존에서 세계 최초 듀얼 UHD 게이밍 모니터인 57형 ‘오디세이 네오 G9’, 강력하고 빠른 게임플레이를 지원하는 49형 ‘오디세이 OLED G9’을 직접 체험해 볼 수 있다.

삼성전자는 행사기간에 삼성스토어 전 지점에서 ‘오디세이 네오 G9’ ‘오디세이 OLED G9’ ‘오디세이 아크’ 구매 고객에게 10만원 할인 혜택을 제공하며, 체험존이 위치한 롯데백화점 부산 본점 삼성스토어에서는 추가 10만원 할인 혜택을 제공한다.

이밖에 관심 고객 등록 및 해시태그 이벤트에 참여한 방문객을 대상으로 T1 및 오디세이 굿즈 등 다양한 상품을 선착순 제공한다."
"<b>삼성전자</b>, 부산에서 '오디세이 체험존' 운영",https://www.news1.kr/photos/view/?6304571,https://n.news.naver.com/mnews/article/421/0007151763?sid=101,= <b>삼성전자</b>는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지가 시작된 지난 2일부터 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다고 3일 밝혔다. 방문객들은... ,"Fri, 03 Nov 2023 09:10:00 +0900","(서울=뉴스1) = 삼성전자는 '2023 리그 오브 레전드(League of Legends) 국제대회' 토너먼트 스테이지가 시작된 지난 2일부터 오는 17일까지 롯데백화점 부산 본점에서 '오디세이 체험존'을 운영한다고 3일 밝혔다. 방문객들은 듀얼 UHD 게이밍 모니터인 57형 '오디세이 네오 G9', 49형 '오디세이 OLED G9'을 직접 체험해 볼 수 있다. 또 리그 오브 레전드(LoL) 프로게이머 페이커가 속한 e스포츠팀 T1 및 오디세이 굿즈 등 다양한 상품을 선착순으로 받을 수 있다. (삼성전자 제공) 2023.11.3/뉴스1 photo@news1.kr"
